language,country-code,geoId,name,local-name,trimmed-name,is-exclude
jp,RO,4000668970,Comuna Remeţi,Remeți村,Remeți,TRUE
jp,AL,4010944419,Bashkia Rrogozhinë,Rrogozhinë市,Rrogozhinë,TRUE
jp,RO,4000667387,Comuna Şepreuş,Şepreuş村,Şepreuş,TRUE
jp,SE,4002674968,Sotenäs Kommun,Sotenäs市,Sotenäs,TRUE
jp,RO,4000666331,Comuna Spulber,Spulber村,Spulber,TRUE
jp,SE,4002665856,Vaggeryds Kommun,Vaggeryd市,Vaggeryd,TRUE
jp,CZ,4003061694,Okres Žďár nad Sázavou,Žďár nad Sázavou郡,Žďár nad Sázavou,TRUE
jp,RU,4002012531,Zhigalovsky District,zhigarofu地区,zhigarofu地,TRUE
jp,SI,4003239205,Občina Zreče,Zreče市,Zreče,TRUE
jp,RU,4000556384,Industrial’nyy Rayon,индустриアルニー地区,индустриアルニー地,TRUE
jp,RU,4000556383,Industrial’nyy Rayon,индустриアルニ地区,индустриアルニ地,TRUE
jp,RU,4002023546,Industrial’nyy Rayon,индустриアルニ地区,индустриアルニ地,TRUE
jp,RU,4001505618,Industrial’nyy Rayon,индуストリアーリヌイ地区,индуストリアーリヌイ地,TRUE
jp,RU,4000556382,Industrial’nyy Rayon,индуストリアルニ地区,индуストリアルニ地,TRUE
jp,KZ,4001523811,Industrial'nyy Rayon,индуストリアルヌイ地区,индуストリアルヌイ地,TRUE
jp,RU,4009883015,Kotlovka District,котловка地区,котловка地,TRUE
jp,RU,4009883037,Solntsevo District,солнцево地区,солнцево地,TRUE
jp,AE,30067890,Abu Dhabi Island,アブダビ島,アブダビ,TRUE
jp,AE,30067893,Al Jubail Island,アル ジュバイル島,アル ジュバイル,TRUE
jp,AE,30067901,Al Weheil Island,アル・ウェヘイル島,アル・ウェヘイル,TRUE
jp,AE,30067898,Al Reem,アル・リーム島,アル・リーム,TRUE
jp,AE,30067900,Al Suwwah,アルスワ島,アルスワ,TRUE
jp,AE,30067925,Umm Yifenah Island,ウム・イフェナ島,ウム・イフェナ,TRUE
jp,AE,30067933,Airport East District,エアポートイースト地区,エアポートイースト地,TRUE
jp,AE,30067891,Airport District,エアポート地区,エアポート地,TRUE
jp,AE,30067870,Emirates Industrial City,エミレーツ工業都市,エミレーツ工業都,TRUE
jp,AE,30067909,Grand Mosque District,グランドモスク地区,グランドモスク地,TRUE
jp,AE,30067927,Zayid Military Town,ザイード軍事都市,ザイード軍事都,TRUE
jp,AE,30067922,Saadiyat Island,サディヤット島,サディヤット,TRUE
jp,AE,30067799,Saraya Islands,サラヤ諸島,サラヤ諸,TRUE
jp,AE,30067924,Sir Abu Nu'Ayr,シルアブヌアイル島,シルアブヌアイル,TRUE
jp,AE,30068009,Sir Baniyas,シルバニヤス島,シルバニヤス,TRUE
jp,AE,30067928,Zeraa Island,ゼラア島,ゼラア,TRUE
jp,AE,30067970,Central District,セントラル地区,セントラル地,TRUE
jp,AE,30068002,Dalma Island,ダルマ島,ダルマ,TRUE
jp,AE,30067902,Bairimayd Island,バイリメイド島,バイリメイド,TRUE
jp,AE,30067903,Balghelam Island,バルゲラム島,バルゲラム,TRUE
jp,AE,30067910,Hudayriat Island,フダイリアット島,フダイリアット,TRUE
jp,AE,30067926,Yas Island,ヤス島,ヤス,TRUE
jp,AE,30067921,Ras Ghurab Island,ラスグラブ島,ラスグラブ,TRUE
jp,AE,30067920,Ramhan Island,ラムハン島,ラムハン,TRUE
jp,AE,30067914,Lulu Island,ルル島,ルル,TRUE
jp,AE,30067976,Industrial District,工業地区,工業地,TRUE
jp,AE,30067906,Capital District,首都地区,首都地,TRUE
jp,AF,30036200,Khaki Jabar,カーキー・ジャバル地区,カーキー・ジャバル地,TRUE
jp,AF,30036174,Guzara,グザラ地区,グザラ地,TRUE
jp,AF,30036251,Char Dara,チャールダラ地区,チャールダラ地,TRUE
jp,AF,30036196,Dih Sabz,デサブズ地区,デサブズ地,TRUE
jp,AG,30020880,Redonda,レドンダ島,レドンダ,TRUE
jp,AI,30059593,Scrub Island,スクラブ島,スクラブ,TRUE
jp,AI,30059594,Sombrero Island,ソンブレロ島,ソンブレロ,TRUE
jp,AI,30059584,Dog Island,ドッグ島,ドッグ,TRUE
jp,AL,4000831907,Komuna e Arrasit,アラス市,アラス,TRUE
jp,AL,4003186185,Komuna e Armenit,アルメン区,アルメン,TRUE
jp,AL,4000783735,Komuna e Arrënit,アレニト行政区,アレニト行政,TRUE
jp,AL,4003185360,Komuna e Iballës,イバッラ行政区,イバッラ行政,TRUE
jp,AL,4000781214,Komuna e Vithkuqit,ヴィツクク行政区,ヴィツクク行政,TRUE
jp,AL,4000363214,Komuna e Vergojës,ヴェルゴヤ地区,ヴェルゴヤ地,TRUE
jp,AL,4010944421,Bashkia Vorë,ヴォラ市,ヴォラ,TRUE
jp,AL,4003183709,Bashkia e Vorës,ヴォラ市,ヴォラ,TRUE
jp,AL,4000781327,Komuna e Ujmishtit,ウジミシュティ市,ウジミシュティ,TRUE
jp,AL,4000781336,Komuna e Udenishtit,ウデニシュト市,ウデニシュト,TRUE
jp,AL,4003183815,Bashkia e Urës Vajgurore,ウラ・ヴァイグロレ市,ウラ・ヴァイグロレ,TRUE
jp,AL,4003183701,Komuna e Vranishtit,ヴラニシュティ地区,ヴラニシュティ地,TRUE
jp,AL,4010944428,Bashkia Vlorë,ヴロラ市,ヴロラ,TRUE
jp,AL,4003183721,Rrethi i Vlorës,ヴロラ県,ヴロラ,TRUE
jp,AL,4003183720,Bashkia e Vlorës,ヴロラ市,ヴロラ,TRUE
jp,AL,4003183821,Komuna e Ungrejit,ウングレイト地区,ウングレイト地,TRUE
jp,AL,4010944380,Bashkia Elbasan,エルバサン市,エルバサン,TRUE
jp,AL,4000783264,Bashkia e Elbasanit,エルバサン市,エルバサン,TRUE
jp,AL,4000783265,Rrethi i Elbasanit,エルバサン県,エルバサン,TRUE
jp,AL,4000782118,Komuna e Ostrenit,オストレン市,オストレン,TRUE
jp,AL,4003184576,Bashkia e Orikumit,オリクム市,オリクム,TRUE
jp,AL,4000782141,Komuna e Orenjës,オレニェ市,オレニェ,TRUE
jp,AL,4003315068,Rrethi i Kavajës,カヴァヤ県,カヴァヤ,TRUE
jp,AL,4003185212,Bashkia e Kavajës,カヴァヤ市,カヴァヤ,TRUE
jp,AL,4000782857,Komuna e Kastriotit,カストリオト市,カストリオト,TRUE
jp,AL,4003185322,Komuna e Kaçinarit,カチナーリ地区,カチナーリ地,TRUE
jp,AL,4003185219,Komuna e Katundit i Ri,カトゥンディ・イ・リ行政区,カトゥンディ・イ・リ行政,TRUE
jp,AL,4000831500,Komuna e Qafa e Malit,カファエマリト市,カファエマリト,TRUE
jp,AL,4003185271,Bashkia e Kamzës,カムザ市,カムザ,TRUE
jp,AL,4010944417,Bashkia Kamëz,カメズ市,カメズ,TRUE
jp,AL,4003185247,Komuna e Karinës,カリーナ区,カリーナ,TRUE
jp,AL,4000782907,Komuna e Kalisit,カリス市,カリス,TRUE
jp,AL,4000782659,Komuna e Kukurit,ククリ区,ククリ,TRUE
jp,AL,4000782662,Rrethi i Kukësit,クケス県,クケス,TRUE
jp,AL,4000831501,Bashkia e Kukësit,クケス市,クケス,TRUE
jp,AL,4010944407,Bashkia Kukës,クケス市,クケス,TRUE
jp,AL,4003315069,Rrethi i Kuçovës,クチョヴァ県,クチョヴァ,TRUE
jp,AL,4010944369,Bashkia Kuçovë,クチョヴァ市,クチョヴァ,TRUE
jp,AL,4003185061,Bashkia e Kuçovës,クチョヴァ市,クチョヴァ,TRUE
jp,AL,4003185018,Komuna e Kutallit,クトゥリ地区,クトゥリ地,TRUE
jp,AL,4000783060,Rrethi i Gramshit,グラムシ県,グラムシ,TRUE
jp,AL,4010944383,Bashkia Gramsh,グラムシ市,グラムシ,TRUE
jp,AL,4003185432,Komuna e Gurit i Zi,グリイジ村,グリイジ,TRUE
jp,AL,4003184398,Komuna e Kurveleshit,クルヴェレシュト地区,クルヴェレシュト地,TRUE
jp,AL,4003315390,Komuna e Gruemirës,グルエミラ行政区,グルエミラ行政,TRUE
jp,AL,4003185078,Komuna e Krutjës,クルティエ市,クルティエ,TRUE
jp,AL,4003315070,Rrethi i Kurbinit,クルビン県,クルビン,TRUE
jp,AL,4010944409,Bashkia Kurbin,クルビン市,クルビン,TRUE
jp,AL,4000782686,Bashkia e Krumës,クルマ市,クルマ,TRUE
jp,AL,4003185083,Bashkia e Krujës,クルヤ市,クルヤ,TRUE
jp,AL,4010944378,Bashkia Krujë,クルヤ市,クルヤ,TRUE
jp,AL,4003185032,Komuna e Kurjanit,クルヤニ区,クルヤニ,TRUE
jp,AL,4003185084,Rrethi i Krujës,クルヤ地区,クルヤ地,TRUE
jp,AL,4000783006,Komuna e Gurrës,グルレス行政区,グルレス行政,TRUE
jp,AL,4003185470,Komuna e Grekanit,グレカニ区,グレカニ,TRUE
jp,AL,4010944375,Bashkia Klos,クロス市,クロス,TRUE
jp,AL,4003184360,Komuna e Qesaratit,ケサラティ地区,ケサラティ地,TRUE
jp,AL,4010944395,Bashkia Kelcyrë,ケルツィラ市,ケルツィラ,TRUE
jp,AL,4000782844,Bashkia e Këlcyrës,ケルツィラ市,ケルツィラ,TRUE
jp,AL,4003183930,Komuna e Kelmendit,ケルメンディ地区,ケルメンディ地,TRUE
jp,AL,4003315075,Komuna e Kërrabës,ケルラバ市,ケルラバ,TRUE
jp,AL,4003184375,Komuna e Qelëzës,ケレゼ区,ケレゼ,TRUE
jp,AL,4003184365,Komuna e Qerretit,ケレティ地区,ケレティ地,TRUE
jp,AL,4003315444,Komuna e Kodër Thumanës,コデル・トゥマナ行政区,コデル・トゥマナ行政,TRUE
jp,AL,4000782792,Komuna e Kodovjatit,コドヴジャティ地区,コドヴジャティ地,TRUE
jp,AL,4000363321,Bashkia e Konispolit,コニスポル市,コニスポル,TRUE
jp,AL,4010944425,Bashkia Konispol,コニスポル市,コニスポル,TRUE
jp,AL,4000783112,Komuna e Golajt,ゴライ地区,ゴライ地,TRUE
jp,AL,4000783136,Komuna e Gjoricës,ゴリツァ行政区,ゴリツァ行政,TRUE
jp,AL,4000782772,Komuna e Kolshit,コルシ市,コルシ,TRUE
jp,AL,4010944402,Bashkia Korçë,コルチャ市,コルチャ,TRUE
jp,AL,4000782758,Rrethi i Korçës,コルチャ県,コルチャ,TRUE
jp,AL,4000782757,Bashkia e Korçës,コルチャ市,コルチャ,TRUE
jp,AL,4010944401,Bashkia Kolonjë,コロンヤ市,コロンヤ,TRUE
jp,AL,4000782775,Rrethi i Kolonjës,コロンヤ県,コロンヤ,TRUE
jp,AL,4000782175,Komuna e Zagorit,ザゴリ区,ザゴリ,TRUE
jp,AL,4000363244,Bashkia e Sarandës,サランダ市,サランダ,TRUE
jp,AL,4010944426,Bashkia Sarandë,サランダ市,サランダ,TRUE
jp,AL,4000363245,Rrethi i Sarandës,サランダ地区,サランダ地,TRUE
jp,AL,4003183659,Komuna e Zall-Bastarit,ザル・バスタリ地区,ザル・バスタリ地,TRUE
jp,AL,4000781140,Komuna e Zall-Reçit,ザル・レシト地区,ザル・レシト地,TRUE
jp,AL,4003184102,Komuna e Shezës,シェザ地区,シェザ地,TRUE
jp,AL,4000783164,Komuna e Gjergjanit,ジェルジャニ区,ジェルジャニ,TRUE
jp,AL,4000783166,Komuna e Gjerbësit,ジェルベシ行政区,ジェルベシ行政,TRUE
jp,AL,4003315402,Komuna e Shënkollit,シェンコリ市,シェンコリ,TRUE
jp,AL,4000831952,Komuna e Shëngjergjit,シェンジエルジ市,シェンジエルジ,TRUE
jp,AL,4003184138,Komuna e Shëngjinit,シェンジニ市,シェンジニ,TRUE
jp,AL,4003184100,Bashkia e Shijakut,シジャク市,シジャク,TRUE
jp,AL,4000781665,Komuna e Shishtaveci,シシュタヴェツ行政区,シシュタヴェツ行政,TRUE
jp,AL,4000781159,Komuna e Xibrit,シブリ市,シブリ,TRUE
jp,AL,4010944379,Bashkia Shijak,ジャク市,ジャク,TRUE
jp,AL,4003315446,Komuna e Xhafzotajt,ジャフゾタイ地区,ジャフゾタイ地,TRUE
jp,AL,4003183626,Komuna e Zharrëzit,ジャルゼット地区,ジャルゼット地,TRUE
jp,AL,4003315391,Komuna e Shkrelit,シュクレリ区,シュクレリ,TRUE
jp,AL,4010944415,Bashkia Shkodër,シュコダル市,シュコダル,TRUE
jp,AL,4003184083,Rrethi i Shkodrës,シュコダル県,シュコダル,TRUE
jp,AL,4003184082,Bashkia e Shkodrës,シュコデル市,シュコデル,TRUE
jp,AL,4000781600,Komuna e Shushicës,シュシツァ区,シュシツァ,TRUE
jp,AL,4000781622,Komuna e Shtiqënit,シュティケニト市,シュティケニト,TRUE
jp,AL,4000781602,Komuna e Shupenzës,シュペンザ行政区,シュペンザ行政,TRUE
jp,AL,4003184067,Komuna e Shllakut,シュラク地区,シュラク地,TRUE
jp,AL,4003184061,Komuna e Shoshit,ショーシ市,ショーシ,TRUE
jp,AL,4003185568,Komuna e Gjocajt,ジョカジ地区,ジョカジ地,TRUE
jp,AL,4000781668,Komuna e Shirgjanit,シルギャニ市,シルギャニ,TRUE
jp,AL,4000783150,Bashkia e Gjirokastrës,ジロカストラ市,ジロカストラ,TRUE
jp,AL,4000783151,Rrethi i Gjirokastrës,ジロカストラ県,ジロカストラ,TRUE
jp,AL,4000781482,Komuna e Sukës,スクカ市,スクカ,TRUE
jp,AL,4003183947,Bashkia e Sukthit,スクト市,スクト,TRUE
jp,AL,4010944371,Bashkia Skrapar,スクラパル市,スクラパル,TRUE
jp,AL,4000781574,Rrethi i Skraparit,スクラパル県,スクラパル,TRUE
jp,AL,4000781581,Komuna e Skënderbegasit,スケンデルベガス区,スケンデルベガス,TRUE
jp,AL,4000781507,Komuna e Stravajt,ストラヴァイ地区,ストラヴァイ地,TRUE
jp,AL,4003183960,Komuna e Strumit,ストルミ市,ストルミ,TRUE
jp,AL,4003184178,Komuna e Sevasterit,セヴァステリ地区,セヴァステリ地,TRUE
jp,AL,4000781741,Komuna e Selishtës,セリシュタ市,セリシュタ,TRUE
jp,AL,4000781111,Komuna e Zerqanit,ゼルカン市,ゼルカン,TRUE
jp,AL,4010944382,Bashkia Cërrik,セルリク市,セルリク,TRUE
jp,AL,4010944427,Bashkia Selenicë,セレニツァ市,セレニツァ,TRUE
jp,AL,4003184198,Bashkia e Selenicës,セレニツァ市,セレニツァ,TRUE
jp,AL,4003185848,Komuna e Dajçit,ダイッチ地区,ダイッチ地,TRUE
jp,AL,4003185849,Komuna e Dajçit,ダイッチ地区,ダイッチ地,TRUE
jp,AL,4003315382,Komuna e Dajtit,ダイト行政区,ダイト行政,TRUE
jp,AL,4000783451,Komuna e Çepanit,チェパニ区,チェパニ,TRUE
jp,AL,4003185898,Bashkia e Cërrikut,チェリク市,チェリク,TRUE
jp,AL,4003185926,Komuna e Cakranit,チャクラニ地区,チャクラニ地,TRUE
jp,AL,4000783462,Komuna e Çarshovës,チャルショヴァ市,チャルショヴァ,TRUE
jp,AL,4010944387,Bashkia Divjakë,ディヴャカ市,ディヴャカ,TRUE
jp,AL,4003185798,Bashkia e Divjakës,ディヴヤカ市,ディヴヤカ,TRUE
jp,AL,4010944374,Bashkia Dibër,ディバル市,ディバル,TRUE
jp,AL,4000783346,Rrethi i Dibrës,ディブラ県,ディブラ,TRUE
jp,AL,4010944420,Bashkia Tiranë,ティラナ市,ティラナ,TRUE
jp,AL,4003183879,Rrethi i Tiranës,ティラナ県,ティラナ,TRUE
jp,AL,4003183878,Bashkia e Tiranës,ティラナ市,ティラナ,TRUE
jp,AL,4010944400,Bashkia Devoll,デヴォル市,デヴォル,TRUE
jp,AL,4000831276,Rrethi i Devollit,デヴォル県,デヴォル,TRUE
jp,AL,4010944399,Bashkia Tepelenë,テペレネ市,テペレネ,TRUE
jp,AL,4003183911,Rrethi i Tepelenës,テペレネ県,テペレネ,TRUE
jp,AL,4003315393,Komuna e Temalit,テマール市,テマール,TRUE
jp,AL,4000363384,Bashkia e Delvinës,デルヴィナ市,デルヴィナ,TRUE
jp,AL,4000414383,Rrethi i Delvinës,デルヴィナ地区,デルヴィナ地,TRUE
jp,AL,4003183903,Komuna e Tërpanit,テルパニ地区,テルパニ地,TRUE
jp,AL,4003183908,Komuna e Tërbufit,テルブフィト地区,テルブフィト地,TRUE
jp,AL,4003185816,Komuna e Dermenasit,デルメナシ行政区,デルメナシ行政,TRUE
jp,AL,4003344947,Qarku i Durrësit,ドゥラス県,ドゥラス,TRUE
jp,AL,4010944377,Bashkia Durrës,ドゥラス市,ドゥラス,TRUE
jp,AL,4003185729,Bashkia e Durrësit,ドゥラス市,ドゥラス,TRUE
jp,AL,4000783301,Komuna e Drenovës,ドレノヴァ行政区,ドレノヴァ行政,TRUE
jp,AL,4000782814,Komuna e Trebishtës,トレビスhta行政区,トレビスhta行政,TRUE
jp,AL,4000781383,Komuna e Trebinjës,トレビニャ行政区,トレビニャ行政,TRUE
jp,AL,4010944393,Bashkia Dropull,ドロプル市,ドロプル,TRUE
jp,AL,4000781359,Komuna e Tropojës,トロポヤ市,トロポヤ,TRUE
jp,AL,4010944408,Bashkia Tropojë,トロポヤ市,トロポヤ,TRUE
jp,AL,4000781360,Rrethi i Tropojës,トロポヤ地区,トロポヤ地,TRUE
jp,AL,4003315398,Komuna e Hajmelit,ハイメリト行政区,ハイメリト行政,TRUE
jp,AL,4000831495,Bashkia e Bajram Curri,バイラム・ツリ市,バイラム・ツリ,TRUE
jp,AL,4010944416,Bashkia Vau i Dejës,バウ・イ・デイエス市,バウ・イ・デイエス,TRUE
jp,AL,4003315396,Bashkia e Vau i Dejës,バウイデヤス市,バウイデヤス,TRUE
jp,AL,4000831098,Rrethi i Hasit,ハス県,ハス,TRUE
jp,AL,4010944406,Bashkia Has,ハス市,ハス,TRUE
jp,AL,4003315448,Komuna e Paskuqanit,パスクカン行政区,パスクカン行政,TRUE
jp,AL,4003186154,Komuna e Ballagatit,バッラガット行政区,バッラガット行政,TRUE
jp,AL,4003184520,Bashkia e Patosit,パトス市,パトス,TRUE
jp,AL,4010944391,Bashkia Patos,パトス市,パトス,TRUE
jp,AL,4003184539,Komuna e Papërit,パペリ地区,パペリ地,TRUE
jp,AL,4003184563,Komuna e Pajovës,パヨヴァ市,パヨヴァ,TRUE
jp,AL,4003186156,Komuna e Balldushkut,バルドゥシュク行政区,バルドゥシュク行政,TRUE
jp,AL,4003315383,Komuna e Balldrenit i Ri,バルドレニ・イ・リ市,バルドレニ・イ・リ,TRUE
jp,AL,4000783670,Komuna e Barmashit,バルマシュ市,バルマシュ,TRUE
jp,AL,4000783696,Komuna e Ballabanit,バルラバニ区,バルラバニ,TRUE
jp,AL,4000782045,Komuna e Picarit,ピカリ区,ピカリ,TRUE
jp,AL,4000781062,Bashkia e Bilishtit,ビシスト市,ビシスト,TRUE
jp,AL,4000782036,Komuna e Pishajt,ピシャイト地区,ピシャイト地,TRUE
jp,AL,4000783613,Komuna e Bicajt,ビツァイ地区,ビツァイ地,TRUE
jp,AL,4010944424,Bashkia Himarë,ヒマラ市,ヒマラ,TRUE
jp,AL,4003185378,Bashkia e Himarës,ヒマラ市,ヒマラ,TRUE
jp,AL,4000782038,Komuna e Pirgut,ピルグ市,ピルグ,TRUE
jp,AL,4000783255,Komuna e Fajzës,ファイザ行政区,ファイザ行政,TRUE
jp,AL,4000363364,Komuna e Finiqit,フィニク市,フィニク,TRUE
jp,AL,4010944423,Bashkia Finiq,フィニク市,フィニク,TRUE
jp,AL,4000781913,Rrethi i Pukës,プカ県,プカ,TRUE
jp,AL,4003184389,Bashkia e Pukës,プカ市,プカ,TRUE
jp,AL,4000783215,Bashkia e Fushë-Arrëzit,フシェ・アッルジ市,フシェ・アッルジ,TRUE
jp,AL,4003185639,Bashkia e Fushë-Krujës,フシェ・クルヤ市,フシェ・クルヤ,TRUE
jp,AL,4000783211,Komuna e Fushë-Çidhnës,フシェ・チドゥン地区,フシェ・チドゥン地,TRUE
jp,AL,4010944412,Bashkia Fushë Arrës,フシャ・アレス市,フシャ・アレス,TRUE
jp,AL,4003315443,Komuna e Fushë-Kuqejës,フシャ・クケ行政区,フシャ・クケ行政,TRUE
jp,AL,4003185940,Komuna e Bushatit,ブシャト市,ブシャト,TRUE
jp,AL,4000783490,Komuna e Bushtricës,ブシュトリツァ地区,ブシュトリツァ地,TRUE
jp,AL,4000783556,Komuna e Funarit,フナリ地区,フナリ地,TRUE
jp,AL,4000783232,Komuna e Frashërit,フラシャリ市,フラシャリ,TRUE
jp,AL,4003186026,Komuna e Blinishtit,ブリニシティ地区,ブリニシティ地,TRUE
jp,AL,4000831275,Rrethi i Bulqizës,ブルチザ地区,ブルチザ地,TRUE
jp,AL,4003315392,Komuna e Pultit,プルティ郡,プルティ,TRUE
jp,AL,4003184409,Komuna e Prezës,プレゼ市,プレゼ,TRUE
jp,AL,4010944386,Bashkia Prrenjas,プレニアス市,プレニアス,TRUE
jp,AL,4000783594,Komuna e Blerimit,ブレリミト行政区,ブレリミト行政,TRUE
jp,AL,4000783494,Bashkia e Burrelit,ブレル市,ブレル,TRUE
jp,AL,4003185387,Komuna e Hekalit,ヘカリ地区,ヘカリ地,TRUE
jp,AL,4003184472,Komuna e Pezës,ペザ地区,ペザ地,TRUE
jp,AL,4000782062,Bashkia e Peshkopisë,ペシュコピア市,ペシュコピア,TRUE
jp,AL,4003342179,Rrethi i Peqinit,ペチン県,ペチン,TRUE
jp,AL,4010944368,Bashkia Berat,ベラト市,ベラト,TRUE
jp,AL,4000783626,Rrethi i Beratit,ベラト県,ベラト,TRUE
jp,AL,4003186085,Bashkia e Beratit,ベラト市,ベラト,TRUE
jp,AL,4003186094,Bashkia e Belshit,ベルシ市,ベルシ,TRUE
jp,AL,4010944381,Bashkia Belsh,ベルシ市,ベルシ,TRUE
jp,AL,4003315447,Komuna e Bërxullit,ベルズリト地区,ベルズリト地,TRUE
jp,AL,4003315395,Komuna e Bërdicës,ベルディツァ地区,ベルディツァ地,TRUE
jp,AL,4003185382,Komuna e Helmasit,ヘルマス地区,ヘルマス地,TRUE
jp,AL,4000782071,Bashkia e Përmetit,ペルメト市,ペルメト,TRUE
jp,AL,4010944398,Bashkia Përmet,ペルメト市,ペルメト,TRUE
jp,AL,4000782072,Rrethi i Përmetit,ペルメト地区,ペルメト地,TRUE
jp,AL,4000781922,Bashkia e Përrenjasit,ペレンジャス市,ペレンジャス,TRUE
jp,AL,4003184491,Komuna e Perondit,ペロンディ地区,ペロンディ地,TRUE
jp,AL,4000781990,Rrethi i Pogradecit,ポグラデツ県,ポグラデツ,TRUE
jp,AL,4000781989,Bashkia e Pogradecit,ポグラデツ市,ポグラデツ,TRUE
jp,AL,4010944404,Bashkia Pogradec,ポグラデツ市,ポグラデツ,TRUE
jp,AL,4000781982,Komuna e Pogonit,ポゴニ区,ポゴニ,TRUE
jp,AL,4003184418,Komuna e Poshnjës,ポシュニャ行政区,ポシュニャ行政,TRUE
jp,AL,4000782981,Komuna e Hoçishtit,ホチシト市,ホチシト,TRUE
